Best Full Bound,Test Error,Train Error,Norm Squared U,Norm Squared V,Number Parameters,Best Prior Bound,Best Prior Sigma U,Best Prior Sigma V,Stochastic Bnd Loss,Stochastic Test Loss,Beta,Step Size,Layer Width,Batch Size,Momentum,CE Stopping Value,Prior Examples,Dataset,Model Type,Sigma 2 Grid,Sigma 1 Grid,Init Key,KL Extra
1.3846287,0.1613,0.13436663,102.397606,62.28227,1270400,1.1910571,0.0,0.07,0.42995834,0.44529998,5.0,0.03,1600,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",8,64000
1.0260903,0.14900005,0.12785,91.91642,75.72037,39700,0.76577455,0.0,0.08,0.31383333,0.33159998,5.0,0.01,50,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",8,64000
1.0272647,0.15440005,0.13426667,70.1647,53.71844,79400,0.76896966,0.0,0.08,0.32558334,0.332,5.0,0.01,100,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",8,64000
1.0617156,0.15150005,0.13351667,59.004227,44.258354,158800,0.7972067,0.0,0.07,0.337375,0.34559998,5.0,0.01,200,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",8,64000
1.1110046,0.14890003,0.13045001,47.961834,36.111523,317600,0.8676108,0.0,0.05,0.35025,0.35909998,5.0,0.01,400,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",8,64000
1.1743338,0.15070003,0.13199997,35.28877,25.33095,635200,0.94895685,0.0,0.05,0.391875,0.4069,5.0,0.01,800,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",8,64000
1.3071944,0.15420002,0.13274997,43.446712,28.510351,1270400,1.1230916,0.0,0.06,0.45583332,0.45889997,5.0,0.01,1600,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",8,64000
1.0308156,0.14810002,0.12656665,88.13991,76.51173,39700,0.7652077,0.0,0.08,0.31866667,0.3297,5.0,0.003,50,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",8,64000
1.0309354,0.15260005,0.13316667,65.915985,52.64666,79400,0.7696273,0.0,0.08,0.33033332,0.34199998,5.0,0.003,100,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",8,64000
1.066987,0.15040004,0.13301665,56.46716,43.824795,158800,0.8017513,0.0,0.07,0.34166667,0.3514,5.0,0.003,200,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",8,64000
1.1193856,0.14720005,0.12954998,46.215836,35.79712,317600,0.86889017,0.0,0.06,0.36404166,0.37019998,5.0,0.003,400,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",8,64000
1.185663,0.1498,0.13050002,33.804684,24.583656,635200,0.9584507,0.0,0.05,0.40195832,0.40989998,5.0,0.003,800,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",8,64000
1.2750605,0.15030003,0.13081664,22.07485,15.844498,1270400,1.0864558,0.0,0.05,0.46766666,0.4798,5.0,0.003,1600,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",8,64000
1.0246962,0.14890003,0.12748331,82.584694,73.53513,39700,0.76265585,0.0,0.1,0.329375,0.3378,5.0,0.001,50,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",8,64000
1.032451,0.15250003,0.13411665,62.91081,51.130432,79400,0.7682248,0.0,0.07,0.327375,0.33949998,5.0,0.001,100,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",8,64000
1.0631359,0.14960003,0.13326663,53.333427,42.105614,158800,0.79997593,0.0,0.07,0.34616667,0.3532,5.0,0.001,200,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",8,64000
1.1123192,0.1491,0.1306333,42.58099,33.565533,317600,0.86691624,0.0,0.07,0.37341666,0.38329998,5.0,0.001,400,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",8,64000
1.1821309,0.15040004,0.13124996,31.531494,23.173862,635200,0.9562717,0.0,0.05,0.40320832,0.40489998,5.0,0.001,800,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",8,64000
1.2803993,0.1476,0.12766665,22.227953,15.924628,1270400,1.0964417,0.0,0.05,0.47858334,0.4827,5.0,0.001,1600,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",8,64000
1.0035782,0.144,0.13091666,164.51428,82.34465,39700,0.7467894,0.0,0.09,0.26445833,0.282,5.0,0.1,50,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",9,64000
1.0305624,0.15430003,0.13480002,158.07793,66.89821,79400,0.77094865,0.0,0.08,0.2715,0.2837,5.0,0.1,100,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",9,64000
1.1116803,0.15180004,0.13403332,177.14897,73.702255,158800,0.86863786,0.0,0.07,0.28041667,0.29189998,5.0,0.1,200,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",9,64000
1.2119116,0.15930003,0.13913333,194.44278,81.56122,317600,0.9450353,0.0,0.07,0.29904166,0.3188,5.0,0.1,400,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",9,64000
1.3339434,0.15940005,0.13943332,208.60289,104.27263,635200,1.0666156,0.0,0.07,0.32845834,0.3425,5.0,0.1,800,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",9,64000
1.5706372,0.1559,0.13336664,310.01257,198.8261,1270400,1.252052,0.0,0.07,0.36108333,0.3798,5.0,0.1,1600,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",9,64000
0.98134303,0.14740002,0.1329,92.13575,68.68257,39700,0.73878,0.0,0.1,0.30266666,0.3082,5.0,0.03,50,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",9,64000
1.0137475,0.1501,0.13203335,88.50146,55.503017,79400,0.7585675,0.0,0.07,0.30116665,0.3202,5.0,0.03,100,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",9,64000
1.0461321,0.15530002,0.13575,73.72304,49.541473,158800,0.7951849,0.0,0.06,0.30891666,0.32009998,5.0,0.03,200,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",9,64000
1.1132782,0.15619999,0.1363833,75.227234,46.623947,317600,0.86894757,0.0,0.06,0.32516667,0.3382,5.0,0.03,400,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",9,64000
1.2163075,0.14970005,0.12751663,75.543594,47.828503,635200,0.9899244,0.0,0.06,0.35858333,0.3757,5.0,0.03,800,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",9,64000
1.3879415,0.16230005,0.13668334,102.45764,65.05786,1270400,1.1874057,0.0,0.07,0.43354166,0.43879998,5.0,0.03,1600,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",9,64000
1.0034593,0.15040004,0.13236666,84.872185,68.54889,39700,0.7517584,0.0,0.1,0.31683332,0.3266,5.0,0.01,50,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",9,64000
1.0297407,0.1509,0.13379997,72.98909,52.283382,79400,0.7655337,0.0,0.07,0.32166666,0.33339998,5.0,0.01,100,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",9,64000
1.0659449,0.14950001,0.13278335,60.572216,46.597652,158800,0.8089609,0.0,0.06,0.32979167,0.34399998,5.0,0.01,200,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",9,64000
1.118184,0.14960003,0.12908334,51.53264,36.78026,317600,0.8737853,0.0,0.06,0.359125,0.3645,5.0,0.01,400,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",9,64000
1.1685473,0.15140003,0.13163334,34.497635,25.045763,635200,0.95004654,0.0,0.06,0.39824998,0.41369998,5.0,0.01,800,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",9,64000
1.3033053,0.1534,0.13521665,41.556965,27.48247,1270400,1.1135865,0.0,0.05,0.442875,0.4517,5.0,0.01,1600,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",9,64000
1.0057031,0.14820004,0.13204998,79.37527,67.024925,39700,0.75284815,0.0,0.1,0.32629165,0.33359998,5.0,0.003,50,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",9,64000
1.0341114,0.15030003,0.13308334,69.48213,51.88688,79400,0.7686384,0.0,0.07,0.32954165,0.3354,5.0,0.003,100,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",9,64000
1.0721401,0.15000004,0.13116664,57.811863,46.15928,158800,0.8126963,0.0,0.06,0.33758333,0.3471,5.0,0.003,200,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",9,64000
1.1223351,0.1501,0.12896663,47.7823,35.142868,317600,0.8745289,0.0,0.06,0.36370832,0.37489998,5.0,0.003,400,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",9,64000
1.1772316,0.15040004,0.13046664,32.254185,23.7859,635200,0.9523259,0.0,0.05,0.39245832,0.408,5.0,0.003,800,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",9,64000
1.2806234,0.14900005,0.12943333,24.296413,17.173637,1270400,1.0901564,0.0,0.05,0.46758333,0.4671,5.0,0.003,1600,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",9,64000
1.0026106,0.14840001,0.1328333,76.009865,65.36576,39700,0.75624996,0.0,0.12,0.33295834,0.3436,5.0,0.001,50,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",9,64000
1.0300771,0.1505,0.13403332,65.58986,49.896175,79400,0.76581097,0.0,0.07,0.33325,0.3392,5.0,0.001,100,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",9,64000
1.0672098,0.1505,0.13166666,54.192745,44.053448,158800,0.8094276,0.0,0.06,0.340125,0.34719998,5.0,0.001,200,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",9,64000
1.1152606,0.1491,0.13011664,44.175236,32.986103,317600,0.8682035,0.0,0.06,0.367875,0.375,5.0,0.001,400,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",9,64000
1.1735569,0.1494,0.13089997,30.036856,22.389322,635200,0.95647794,0.0,0.06,0.4130833,0.4211,5.0,0.001,800,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",9,64000
1.2851573,0.1487,0.1281333,23.909492,16.903614,1270400,1.0949565,0.0,0.05,0.47325,0.4772,5.0,0.001,1600,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",9,64000
1.0371941,0.14160001,0.124533296,207.49893,93.918106,39700,0.7878888,0.0,0.11,0.26108333,0.28599998,5.0,0.1,50,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",10,64000
1.037135,0.15619999,0.13803333,156.73436,69.42842,79400,0.7803337,0.0,0.1,0.28154168,0.2965,5.0,0.1,100,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",10,64000
1.1187595,0.15460002,0.13564998,179.42418,74.53955,158800,0.870834,0.0,0.08,0.28654167,0.2977,5.0,0.1,200,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",10,64000
1.2096548,0.1573,0.13686663,189.74612,85.47942,317600,0.946211,0.0,0.07,0.29954165,0.31509998,5.0,0.1,400,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",10,64000
1.336603,0.15560001,0.13366663,201.59174,104.61962,635200,1.057528,0.0,0.07,0.32954165,0.3442,5.0,0.1,800,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",10,64000
1.4947809,0.1613,0.13826668,207.29056,144.53596,1270400,1.1940422,0.0,0.07,0.37070832,0.3831,5.0,0.1,1600,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",10,64000
1.0072507,0.14720005,0.12948334,105.05658,75.62249,39700,0.7419596,0.0,0.1,0.2985,0.3188,5.0,0.03,50,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",10,64000
0.9956094,0.15430003,0.13730001,75.23131,51.202354,79400,0.76224416,0.0,0.06,0.29975,0.3111,5.0,0.03,100,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",10,64000
1.0616509,0.15330005,0.13461667,85.63224,53.466805,158800,0.7954952,0.0,0.08,0.31529167,0.3276,5.0,0.03,200,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",10,64000
1.1087275,0.15320003,0.13569999,73.31221,46.875763,317600,0.865552,0.0,0.06,0.32541665,0.33789998,5.0,0.03,400,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",10,64000
1.1971369,0.15200001,0.13064998,65.69144,43.497578,635200,0.98239887,0.0,0.06,0.36325,0.3715,5.0,0.03,800,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",10,64000
1.3610139,0.16530001,0.1397,85.566925,53.701725,1270400,1.1522366,0.0,0.06,0.41570833,0.4324,5.0,0.03,1600,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",10,64000
1.0170517,0.14990002,0.13096666,89.019775,72.64466,39700,0.7531648,0.0,0.09,0.320875,0.3303,5.0,0.01,50,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",10,64000
1.0208002,0.15460002,0.13526666,67.84745,51.171574,79400,0.7549652,0.0,0.07,0.32795832,0.3338,5.0,0.01,100,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",10,64000
1.069237,0.14820004,0.13115,65.10804,47.75332,158800,0.8109294,0.0,0.08,0.33895832,0.3538,5.0,0.01,200,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",10,64000
1.1047693,0.1509,0.13115,47.069855,34.683212,317600,0.8623687,0.0,0.06,0.35741666,0.36769998,5.0,0.01,400,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",10,64000
1.1591477,0.15250003,0.13348335,31.388556,23.685392,635200,0.9376091,0.0,0.05,0.387,0.3951,5.0,0.01,800,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",10,64000
1.2919277,0.157,0.13743335,38.310417,25.251316,1270400,1.102451,0.0,0.05,0.443,0.4533,5.0,0.01,1600,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",10,64000
1.0174059,0.1505,0.1311,83.040924,71.1036,39700,0.7516016,0.0,0.09,0.31866667,0.3369,5.0,0.003,50,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",10,64000
1.0236787,0.1548,0.13563335,62.850643,49.459064,79400,0.75450456,0.0,0.07,0.329125,0.33679998,5.0,0.003,100,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",10,64000
1.0781715,0.14810002,0.12878335,62.8099,47.95365,158800,0.8212489,0.0,0.08,0.35154167,0.3498,5.0,0.003,200,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",10,64000
1.1139822,0.15030003,0.12968332,45.386314,34.267563,317600,0.8677872,0.0,0.06,0.36216667,0.37289998,5.0,0.003,400,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",10,64000
1.170451,0.1494,0.13209999,30.223444,23.088697,635200,0.9456486,0.0,0.05,0.40025,0.40649998,5.0,0.003,800,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",10,64000
1.2674109,0.15619999,0.1329,19.704239,14.295405,1270400,1.081179,0.0,0.05,0.47220832,0.4852,5.0,0.003,1600,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",10,64000
1.0164304,0.14950001,0.13201666,79.07654,69.0903,39700,0.75825685,0.0,0.11,0.32870832,0.34059998,5.0,0.001,50,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",10,64000
1.0202584,0.15460002,0.13648331,59.75692,47.859756,79400,0.7565405,0.0,0.07,0.330875,0.3417,5.0,0.001,100,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",10,64000
1.0723813,0.14920002,0.13011664,58.488605,45.58929,158800,0.8151671,0.0,0.08,0.3455,0.3572,5.0,0.001,200,200,0.9,0.3,36000,fashion,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",10,64000
